# EXPÉRIENCES DUEL - ven. 27 mars 2026 11:38:04 CET
# Plateau: 10, Profondeurs: 3 6
# Stratégies: MinMaxStrategie AlphaBetaStrategie
# Heuristiques: FreeSpaceHeuristic VoronoiHeuristic
# Parties par config: 50


# CONFIG: P10_D3_MinMaxStrategie_FreeSpaceHeuristic_VS_AlphaBetaStrategie_FreeSpaceHeuristic
# Plateau: 10x10, Profondeur: 3
# Stratégies: MinMaxStrategie (FreeSpaceHeuristic) vs AlphaBetaStrategie (FreeSpaceHeuristic)
# Parties: 50
Nombre d'Equipes = 2
Joueurs Par Equipe = 1
Profondeur IA = 3
Nombre Parties = 50


TailleGrille,EquipeGagnante,TempsMs,NbTours
100,Match Nul,24,2
100,Equipe_1,32,2
100,Equipe_1,26,2
100,Equipe_1,22,2
100,Equipe_1,27,2
100,Equipe_1,32,2
100,Match Nul,13,2
100,Equipe_1,26,2

# CONFIG: P10_D6_AlphaBetaStrategie_VoronoiHeuristic_VS_MinMaxStrategie_VoronoiHeuristic
# Plateau: 10x10, Profondeur: 6
# Stratégies: AlphaBetaStrategie (VoronoiHeuristic) vs MinMaxStrategie (VoronoiHeuristic)
# Parties: 50
Nombre d'Equipes = 2
Joueurs Par Equipe = 1
Profondeur IA = 6
Nombre Parties = 50


TailleGrille,EquipeGagnante,TempsMs,NbTours
100,Equipe_1,255,5
100,Equipe_1,183,2
100,Equipe_1,176,1
100,Equipe_1,258,4
100,Equipe_1,185,2
100,Match Nul,278,4
100,Equipe_2,353,8
100,Match Nul,319,5
100,Equipe_1,20,2
100,Equipe_1,33,3
100,Equipe_1,56,4
100,Equipe_1,137,8
100,Equipe_1,114,7
100,Equipe_1,107,4
100,Equipe_1,20,3
100,Equipe_1,30,3
100,Equipe_2,71,7
100,Match Nul,11,2
100,Match Nul,178,12
100,Equipe_1,58,3
100,Equipe_2,80,3
100,Match Nul,46,3
100,Equipe_1,57,4
100,Equipe_1,15,1
100,Equipe_2,90,6
100,Equipe_1,51,3
100,Equipe_2,77,5
100,Equipe_2,77,6
100,Equipe_2,110,7
100,Equipe_2,20,4
100,Equipe_2,43,4
100,Equipe_1,7,2
100,Equipe_1,11,2
100,Match Nul,124,8
100,Equipe_1,13,4
100,Equipe_1,26,3
100,Equipe_2,59,6
100,Equipe_1,23,3
100,Equipe_1,57,5
100,Equipe_1,13,1
100,Equipe_1,20,2
100,Equipe_1,36,3
100,Equipe_1,105,7
100,Match Nul,25,3
100,Equipe_2,57,6
100,Equipe_1,141,10
100,Match Nul,11,2
100,Equipe_1,78,6
100,Equipe_2,93,6
100,Equipe_2,11,3
