# EXPÉRIENCES DUEL - mer. 25 mars 2026 10:47:17 CET
# Plateau: 12 15, Profondeurs: 3 4
# Stratégies: MinMaxStrategie AlphaBetaStrategie MaxNStrategie ParanoidStrategie
# Heuristiques: FreeSpaceHeuristic VoronoiHeuristic
# Parties par config: 50


# CONFIG: P12_D3_MinMaxStrategie_FreeSpaceHeuristic_VS_AlphaBetaStrategie_FreeSpaceHeuristic
# Plateau: 12x12, Profondeur: 3
# Stratégies: MinMaxStrategie (FreeSpaceHeuristic) vs AlphaBetaStrategie (FreeSpaceHeuristic)
# Parties: 50
Nombre d'Equipes = 2
Joueurs Par Equipe = 1
Profondeur IA = 3
Nombre Parties = 50


TailleGrille,EquipeGagnante,TempsMoyen,NbMoyenTours
144,Match Nul,117,2
144,Match Nul,104,2
144,Match Nul,99,2
144,Match Nul,90,2
144,Match Nul,103,2
144,Match Nul,80,2
144,Match Nul,89,2
144,Match Nul,91,2
144,Match Nul,54,2
144,Match Nul,49,2
144,Match Nul,50,2
144,Match Nul,54,2
144,Match Nul,48,2
144,Match Nul,44,2
144,Match Nul,54,2
144,Match Nul,36,2
144,Match Nul,10,2
144,Match Nul,6,2
144,Match Nul,9,2
144,Equipe_1,3,1
144,Match Nul,10,2
144,Match Nul,8,2
144,Match Nul,8,2
144,Match Nul,8,2
144,Match Nul,9,2
144,Match Nul,11,2
144,Match Nul,9,2
144,Match Nul,8,2
144,Match Nul,10,2
144,Match Nul,5,2
144,Match Nul,10,2
144,Match Nul,8,2
144,Match Nul,5,2
144,Match Nul,3,2
144,Match Nul,5,2
144,Match Nul,6,2
144,Match Nul,1,2
144,Match Nul,3,2
144,Match Nul,5,2
144,Match Nul,6,2
144,Match Nul,3,2
144,Match Nul,7,2
144,Match Nul,4,2
144,Match Nul,9,2
144,Match Nul,4,2
144,Match Nul,5,2
144,Match Nul,5,2
144,Match Nul,4,2
144,Match Nul,3,2
144,Match Nul,3,2

# CONFIG: P12_D3_MinMaxStrategie_FreeSpaceHeuristic_VS_AlphaBetaStrategie_VoronoiHeuristic
# Plateau: 12x12, Profondeur: 3
# Stratégies: MinMaxStrategie (FreeSpaceHeuristic) vs AlphaBetaStrategie (VoronoiHeuristic)
# Parties: 50
Nombre d'Equipes = 2
Joueurs Par Equipe = 1
Profondeur IA = 3
Nombre Parties = 50


TailleGrille,EquipeGagnante,TempsMoyen,NbMoyenTours
144,Equipe_2,84,2
144,Equipe_2,71,2
144,Equipe_2,39,2
144,Equipe_2,37,2
144,Equipe_2,82,2
144,Equipe_2,70,2
144,Equipe_2,60,2
144,Equipe_2,79,2
144,Equipe_2,51,2
144,Equipe_2,42,2
144,Equipe_2,43,2
144,Equipe_2,79,2
144,Equipe_2,77,2
144,Equipe_2,99,2
144,Equipe_2,86,2
144,Equipe_2,68,2
144,Equipe_2,44,2
144,Equipe_2,64,2
144,Equipe_2,41,2
144,Equipe_2,29,2
144,Equipe_2,32,2
144,Equipe_2,53,2
144,Equipe_2,70,2
144,Equipe_2,38,2
144,Equipe_2,81,2
144,Equipe_2,48,2
144,Equipe_2,49,2
144,Equipe_2,31,2
144,Equipe_2,53,2
144,Equipe_2,56,2
144,Equipe_2,63,2
144,Equipe_2,37,2
144,Equipe_2,65,2
144,Equipe_2,32,2
144,Equipe_2,54,2
144,Equipe_2,18,2
144,Equipe_2,64,2
144,Equipe_2,26,2
144,Match Nul,34,2
144,Equipe_2,44,2
144,Equipe_2,55,2
144,Equipe_2,46,2
144,Equipe_2,19,2
144,Equipe_2,54,2
144,Equipe_2,68,2
144,Equipe_2,40,2
144,Equipe_2,40,2
144,Match Nul,43,2
144,Equipe_2,40,2
144,Equipe_2,36,2

# CONFIG: P12_D3_MinMaxStrategie_VoronoiHeuristic_VS_AlphaBetaStrategie_FreeSpaceHeuristic
# Plateau: 12x12, Profondeur: 3
# Stratégies: MinMaxStrategie (VoronoiHeuristic) vs AlphaBetaStrategie (FreeSpaceHeuristic)
# Parties: 50
Nombre d'Equipes = 2
Joueurs Par Equipe = 1
Profondeur IA = 3
Nombre Parties = 50


TailleGrille,EquipeGagnante,TempsMoyen,NbMoyenTours
144,Match Nul,65,2
144,Equipe_1,98,2
144,Equipe_1,95,2
144,Equipe_1,79,2
144,Equipe_1,53,1
144,Equipe_1,92,2
144,Equipe_1,92,2
144,Equipe_1,103,2
144,Equipe_1,118,2
144,Equipe_1,71,2
144,Equipe_1,122,2
144,Equipe_1,77,2
144,Equipe_1,63,2
144,Equipe_1,76,2
144,Equipe_1,75,2
144,Equipe_1,103,2
144,Equipe_1,46,2
144,Equipe_1,47,2
144,Equipe_1,51,2
144,Equipe_1,36,2
144,Equipe_1,107,2
144,Equipe_1,39,2
144,Equipe_1,36,2
144,Equipe_1,69,2
144,Equipe_1,67,2
144,Equipe_1,69,2
144,Equipe_1,72,2
144,Equipe_1,64,2
144,Equipe_1,60,2
144,Equipe_1,33,2
144,Equipe_1,46,2
144,Equipe_1,68,2
144,Equipe_1,63,2
144,Match Nul,51,2
144,Match Nul,37,2
144,Equipe_1,58,2
144,Equipe_1,47,2
144,Equipe_1,83,2
144,Equipe_1,54,2
144,Match Nul,21,2
144,Equipe_1,44,2
144,Equipe_1,42,2
144,Equipe_1,36,2
144,Equipe_1,34,2
144,Equipe_1,32,2
144,Equipe_1,32,2
144,Equipe_1,8,2
144,Equipe_1,5,2
144,Equipe_1,2,2
144,Match Nul,2,2

# CONFIG: P12_D3_MinMaxStrategie_VoronoiHeuristic_VS_AlphaBetaStrategie_VoronoiHeuristic
# Plateau: 12x12, Profondeur: 3
# Stratégies: MinMaxStrategie (VoronoiHeuristic) vs AlphaBetaStrategie (VoronoiHeuristic)
# Parties: 50
Nombre d'Equipes = 2
Joueurs Par Equipe = 1
Profondeur IA = 3
Nombre Parties = 50


TailleGrille,EquipeGagnante,TempsMoyen,NbMoyenTours
144,Match Nul,155,2
144,Equipe_1,248,4
144,Equipe_1,334,10
144,Equipe_1,209,3
144,Equipe_2,329,7
144,Equipe_2,326,4
144,Match Nul,334,8
144,Equipe_2,329,5
144,Equipe_2,162,10
144,Equipe_1,119,4
