# EXPÉRIENCES DUEL - mer. 25 mars 2026 16:56:35 CET
# Plateau: 12 15, Profondeurs: 3 4
# Stratégies: MinMaxStrategie AlphaBetaStrategie MaxNStrategie ParanoidStrategie
# Heuristiques: FreeSpaceHeuristic VoronoiHeuristic
# Parties par config: 50


# CONFIG: P12_D3_MinMaxStrategie_FreeSpaceHeuristic_VS_AlphaBetaStrategie_FreeSpaceHeuristic
# Plateau: 12x12, Profondeur: 3
# Stratégies: MinMaxStrategie (FreeSpaceHeuristic) vs AlphaBetaStrategie (FreeSpaceHeuristic)
# Parties: 50
Nombre d'Equipes = 2
Joueurs Par Equipe = 1
Profondeur IA = 3
Nombre Parties = 50


TailleGrille,EquipeGagnante,TempsMoyen,NbMoyenTours
144,Match Nul,83,2
144,Match Nul,56,2
144,Match Nul,109,2
144,Match Nul,54,2
144,Match Nul,84,2
144,Match Nul,107,2
144,Match Nul,87,2
144,Match Nul,109,2
144,Equipe_2,25,2
144,Match Nul,49,2
144,Match Nul,29,2
144,Match Nul,26,2
144,Match Nul,22,2
144,Match Nul,24,2
144,Match Nul,5,2
144,Match Nul,6,2
144,Match Nul,5,2
144,Match Nul,3,2
144,Match Nul,3,2
144,Match Nul,4,2
144,Match Nul,4,2
144,Match Nul,5,2
144,Match Nul,4,2
144,Equipe_1,4,1
144,Match Nul,4,2
144,Match Nul,4,2
144,Match Nul,4,2
144,Match Nul,4,2
144,Match Nul,3,2
144,Match Nul,2,2
144,Match Nul,2,2
144,Match Nul,2,2
144,Equipe_2,2,2
144,Match Nul,3,2
144,Match Nul,1,2
144,Match Nul,2,2
144,Match Nul,1,2
144,Match Nul,2,2
144,Match Nul,2,2
144,Match Nul,6,2
144,Match Nul,7,2
144,Equipe_2,2,2
144,Match Nul,4,2
144,Match Nul,4,2
144,Match Nul,4,2
144,Match Nul,4,2
144,Match Nul,4,2
144,Match Nul,3,2
144,Match Nul,1,2
144,Match Nul,1,2

# CONFIG: P12_D3_MinMaxStrategie_FreeSpaceHeuristic_VS_AlphaBetaStrategie_VoronoiHeuristic
# Plateau: 12x12, Profondeur: 3
# Stratégies: MinMaxStrategie (FreeSpaceHeuristic) vs AlphaBetaStrategie (VoronoiHeuristic)
# Parties: 50
Nombre d'Equipes = 2
Joueurs Par Equipe = 1
Profondeur IA = 3
Nombre Parties = 50


TailleGrille,EquipeGagnante,TempsMoyen,NbMoyenTours
144,Equipe_2,76,2
144,Equipe_2,96,2
144,Equipe_2,81,2
144,Equipe_2,95,2
144,Equipe_2,106,2
144,Equipe_2,142,2
144,Equipe_2,91,2
144,Equipe_2,97,2
144,Equipe_2,47,2
144,Equipe_2,117,2
144,Equipe_2,72,2
144,Equipe_2,43,2
144,Equipe_2,76,2
144,Equipe_2,70,2
144,Equipe_2,65,2
144,Equipe_2,49,2
144,Equipe_2,48,2
144,Equipe_2,52,2
144,Equipe_2,36,2
144,Equipe_2,32,2
144,Equipe_2,28,2
144,Equipe_2,29,2
144,Equipe_2,28,2
144,Equipe_2,13,2
144,Equipe_2,6,2
144,Equipe_2,2,2
144,Equipe_2,3,2
144,Equipe_1,1,1
144,Equipe_2,1,2
144,Equipe_2,2,2
144,Equipe_2,2,2
144,Equipe_2,9,2
144,Equipe_2,2,2
144,Equipe_2,2,2
144,Equipe_2,2,2
144,Equipe_2,2,2
144,Equipe_2,2,2
144,Match Nul,2,2
144,Equipe_2,1,2
144,Equipe_2,5,2
144,Equipe_2,5,2
144,Equipe_2,2,2
144,Equipe_2,2,2
144,Equipe_2,4,2
144,Equipe_2,5,2
144,Equipe_2,6,2
144,Equipe_2,2,2
144,Equipe_2,3,2
144,Equipe_2,2,2
144,Equipe_2,2,2

# CONFIG: P12_D3_MinMaxStrategie_VoronoiHeuristic_VS_AlphaBetaStrategie_FreeSpaceHeuristic
# Plateau: 12x12, Profondeur: 3
# Stratégies: MinMaxStrategie (VoronoiHeuristic) vs AlphaBetaStrategie (FreeSpaceHeuristic)
# Parties: 50
Nombre d'Equipes = 2
Joueurs Par Equipe = 1
Profondeur IA = 3
Nombre Parties = 50


TailleGrille,EquipeGagnante,TempsMoyen,NbMoyenTours
144,Equipe_1,99,2
144,Equipe_1,93,2
144,Match Nul,83,2
144,Equipe_1,91,2
144,Equipe_1,136,2
144,Equipe_1,98,2
144,Match Nul,54,2
144,Equipe_1,39,2
144,Equipe_1,119,2
144,Equipe_1,110,2
144,Equipe_1,100,2
144,Equipe_1,75,2
144,Equipe_1,47,2
144,Equipe_1,85,2
144,Equipe_1,83,2
144,Equipe_1,46,2
144,Equipe_1,45,2
144,Equipe_1,28,2
144,Match Nul,17,2
144,Equipe_1,10,2
144,Equipe_1,3,2
144,Equipe_1,1,2
144,Equipe_1,5,2
144,Equipe_1,6,3
144,Equipe_1,5,2
144,Equipe_1,8,2
144,Equipe_1,8,2
144,Equipe_1,4,2
144,Equipe_1,3,2
144,Equipe_1,4,2
144,Match Nul,1,2
144,Equipe_1,2,2
144,Equipe_1,1,2
144,Equipe_1,1,2
144,Equipe_1,2,2
144,Equipe_1,2,2
144,Equipe_1,1,2
144,Equipe_1,1,2
144,Match Nul,2,2
144,Equipe_1,1,2
144,Equipe_1,4,2
144,Equipe_1,2,2
144,Equipe_1,4,3
144,Equipe_1,2,2
144,Equipe_1,5,2
144,Equipe_1,5,2
144,Equipe_1,2,2
144,Equipe_1,4,2
144,Equipe_1,2,2
144,Equipe_1,2,2

# CONFIG: P12_D3_MinMaxStrategie_VoronoiHeuristic_VS_AlphaBetaStrategie_VoronoiHeuristic
# Plateau: 12x12, Profondeur: 3
# Stratégies: MinMaxStrategie (VoronoiHeuristic) vs AlphaBetaStrategie (VoronoiHeuristic)
# Parties: 50
Nombre d'Equipes = 2
Joueurs Par Equipe = 1
Profondeur IA = 3
Nombre Parties = 50


TailleGrille,EquipeGagnante,TempsMoyen,NbMoyenTours
144,Match Nul,246,11
144,Equipe_1,243,7
144,Equipe_2,137,2
144,Equipe_2,238,7
144,Match Nul,253,10
144,Match Nul,243,9
144,Equipe_2,232,4
144,Equipe_1,237,7
144,Equipe_1,97,4
144,Match Nul,7,4
144,Match Nul,20,8
144,Equipe_1,2,2
144,Match Nul,15,9
144,Equipe_2,4,5
144,Equipe_2,10,4
144,Equipe_1,2,2
144,Equipe_2,9,5
144,Match Nul,18,9
144,Equipe_2,8,4
144,Equipe_1,12,7
144,Equipe_1,11,4
144,Equipe_2,10,5
144,Equipe_1,5,5
144,Equipe_1,5,5
144,Equipe_1,11,5
144,Equipe_1,12,4
144,Equipe_1,3,2
144,Equipe_1,1,1
144,Equipe_1,9,7
144,Equipe_1,4,3
144,Equipe_1,13,7
144,Equipe_2,1,2
144,Match Nul,7,4
144,Equipe_1,28,12
144,Match Nul,6,7
144,Match Nul,11,4
144,Match Nul,24,10
144,Match Nul,27,9
144,Match Nul,10,8
144,Equipe_1,9,7
144,Match Nul,8,5
144,Equipe_1,13,8
144,Equipe_2,12,5
144,Match Nul,13,9
144,Equipe_2,3,4
144,Equipe_1,10,5
144,Equipe_1,6,3
144,Match Nul,15,11
144,Match Nul,9,7
144,Match Nul,15,8

# CONFIG: P12_D3_MinMaxStrategie_FreeSpaceHeuristic_VS_MaxNStrategie_FreeSpaceHeuristic
# Plateau: 12x12, Profondeur: 3
# Stratégies: MinMaxStrategie (FreeSpaceHeuristic) vs MaxNStrategie (FreeSpaceHeuristic)
# Parties: 50
Nombre d'Equipes = 2
Joueurs Par Equipe = 1
Profondeur IA = 3
Nombre Parties = 50


TailleGrille,EquipeGagnante,TempsMoyen,NbMoyenTours
144,Match Nul,107,2
144,Match Nul,111,2
144,Match Nul,107,2
144,Match Nul,102,2
144,Equipe_2,114,2
144,Match Nul,107,2
144,Equipe_2,112,2
144,Match Nul,107,2
144,Match Nul,9,2
144,Match Nul,13,2
144,Match Nul,30,2
144,Match Nul,20,2
144,Match Nul,27,2
144,Match Nul,38,2
144,Match Nul,27,2
144,Match Nul,29,2
144,Match Nul,21,2
144,Match Nul,30,2
144,Match Nul,19,2
144,Match Nul,14,2
144,Match Nul,28,2
144,Match Nul,37,2
144,Match Nul,13,2
144,Equipe_2,14,2
144,Match Nul,27,2
144,Match Nul,23,2
144,Match Nul,13,2
144,Match Nul,33,2
144,Match Nul,44,2
144,Match Nul,26,2
144,Match Nul,19,2
144,Match Nul,35,2
144,Match Nul,19,2
144,Match Nul,24,2
144,Match Nul,25,2
144,Match Nul,21,2
144,Match Nul,24,2
144,Match Nul,19,2
144,Match Nul,12,2
144,Match Nul,9,2
144,Match Nul,20,2
144,Match Nul,17,2
144,Match Nul,13,2
144,Match Nul,19,2
144,Match Nul,18,2
144,Match Nul,15,2
144,Match Nul,6,2
144,Match Nul,14,2
144,Match Nul,12,2
144,Match Nul,8,2

# CONFIG: P12_D3_MinMaxStrategie_FreeSpaceHeuristic_VS_MaxNStrategie_VoronoiHeuristic
# Plateau: 12x12, Profondeur: 3
# Stratégies: MinMaxStrategie (FreeSpaceHeuristic) vs MaxNStrategie (VoronoiHeuristic)
# Parties: 50
Nombre d'Equipes = 2
Joueurs Par Equipe = 1
Profondeur IA = 3
Nombre Parties = 50


TailleGrille,EquipeGagnante,TempsMoyen,NbMoyenTours
144,Equipe_2,481,2
