# EXPÉRIENCES DUEL - mer. 25 mars 2026 13:43:49 CET
# Plateau: 12 15, Profondeurs: 3 4
# Stratégies: MinMaxStrategie AlphaBetaStrategie MaxNStrategie ParanoidStrategie
# Heuristiques: FreeSpaceHeuristic VoronoiHeuristic
# Parties par config: 50


# CONFIG: P12_D3_MinMaxStrategie_FreeSpaceHeuristic_VS_AlphaBetaStrategie_FreeSpaceHeuristic
# Plateau: 12x12, Profondeur: 3
# Stratégies: MinMaxStrategie (FreeSpaceHeuristic) vs AlphaBetaStrategie (FreeSpaceHeuristic)
# Parties: 50
Nombre d'Equipes = 2
Joueurs Par Equipe = 1
Profondeur IA = 3
Nombre Parties = 50


TailleGrille,EquipeGagnante,TempsMoyen,NbMoyenTours
144,Match Nul,143,2
144,Match Nul,144,2
144,Match Nul,143,2
144,Equipe_2,131,2
144,Match Nul,151,2
144,Match Nul,137,2
144,Match Nul,157,2
144,Match Nul,168,2
144,Match Nul,55,2
144,Match Nul,43,2
144,Match Nul,43,2
144,Match Nul,44,2
144,Match Nul,43,2
144,Match Nul,37,2
144,Match Nul,30,2
144,Match Nul,20,2
144,Match Nul,3,2
144,Match Nul,3,2
144,Match Nul,5,2
144,Match Nul,4,2
144,Match Nul,5,2
144,Match Nul,5,2
144,Match Nul,5,2
144,Match Nul,4,2
144,Match Nul,4,2
144,Match Nul,3,2
144,Match Nul,2,2
144,Match Nul,1,2
144,Match Nul,2,2
144,Match Nul,2,2
144,Match Nul,1,2
144,Match Nul,1,2
144,Match Nul,5,2
144,Match Nul,2,2
144,Match Nul,1,2
144,Match Nul,2,2
144,Match Nul,5,2
144,Match Nul,2,2
144,Match Nul,1,2
144,Match Nul,1,2
144,Match Nul,1,2
144,Match Nul,2,2
144,Match Nul,4,2
144,Match Nul,4,2
144,Match Nul,3,2
144,Match Nul,3,2
144,Match Nul,4,2
144,Match Nul,2,2
144,Match Nul,2,2
144,Match Nul,2,2

# CONFIG: P12_D3_MinMaxStrategie_FreeSpaceHeuristic_VS_AlphaBetaStrategie_VoronoiHeuristic
# Plateau: 12x12, Profondeur: 3
# Stratégies: MinMaxStrategie (FreeSpaceHeuristic) vs AlphaBetaStrategie (VoronoiHeuristic)
# Parties: 50
Nombre d'Equipes = 2
Joueurs Par Equipe = 1
Profondeur IA = 3
Nombre Parties = 50


TailleGrille,EquipeGagnante,TempsMoyen,NbMoyenTours
144,Equipe_2,108,2
144,Equipe_2,73,2
144,Equipe_2,119,2
144,Equipe_2,73,2
144,Equipe_2,58,2
144,Equipe_2,63,2
144,Equipe_2,79,2
144,Equipe_2,120,2
144,Equipe_2,68,2
144,Equipe_2,104,2
144,Equipe_2,52,2
144,Equipe_2,49,2
144,Equipe_2,76,2
144,Equipe_2,107,2
144,Equipe_1,55,1
144,Equipe_2,96,2
144,Equipe_2,70,2
144,Equipe_2,89,2
144,Equipe_2,87,2
144,Equipe_2,62,2
144,Equipe_2,48,2
144,Equipe_2,42,2
144,Equipe_2,26,2
144,Equipe_2,5,2
144,Equipe_2,2,2
144,Equipe_2,3,2
144,Equipe_2,3,2
144,Equipe_2,3,2
144,Equipe_2,2,2
144,Equipe_2,2,2
144,Equipe_2,3,2
144,Equipe_1,1,1
144,Equipe_2,2,2
144,Equipe_2,4,2
144,Equipe_2,2,2
144,Equipe_2,7,2
144,Equipe_2,2,2
144,Equipe_2,1,2
144,Equipe_2,2,2
144,Equipe_2,5,2
144,Equipe_1,1,1
144,Equipe_2,2,2
144,Equipe_2,4,2
144,Equipe_2,6,2
144,Equipe_2,6,2
144,Equipe_2,5,2
144,Equipe_2,5,2
144,Equipe_2,2,2
144,Equipe_2,2,2
144,Equipe_2,2,2

# CONFIG: P12_D3_MinMaxStrategie_VoronoiHeuristic_VS_AlphaBetaStrategie_FreeSpaceHeuristic
# Plateau: 12x12, Profondeur: 3
# Stratégies: MinMaxStrategie (VoronoiHeuristic) vs AlphaBetaStrategie (FreeSpaceHeuristic)
# Parties: 50
Nombre d'Equipes = 2
Joueurs Par Equipe = 1
Profondeur IA = 3
Nombre Parties = 50


TailleGrille,EquipeGagnante,TempsMoyen,NbMoyenTours
144,Equipe_1,104,2
144,Equipe_1,164,2
144,Equipe_1,67,2
144,Equipe_1,81,2
144,Match Nul,98,2
144,Equipe_1,114,2
144,Equipe_1,57,2
144,Equipe_1,97,2
144,Match Nul,90,2
144,Equipe_1,97,2
144,Equipe_1,83,2
144,Equipe_1,68,2
144,Equipe_1,60,2
144,Equipe_1,58,2
144,Equipe_1,53,2
144,Equipe_1,19,2
144,Equipe_1,3,2
144,Equipe_1,2,2
144,Equipe_1,4,2
144,Equipe_1,10,2
144,Equipe_1,5,2
144,Equipe_1,2,2
144,Equipe_1,3,2
144,Equipe_1,4,2
144,Equipe_1,2,2
144,Equipe_1,3,2
144,Equipe_1,7,2
144,Equipe_1,4,2
144,Equipe_1,3,2
144,Match Nul,10,2
144,Equipe_1,2,2
144,Equipe_1,2,2
144,Equipe_1,1,2
144,Equipe_1,2,2
144,Equipe_1,1,2
144,Equipe_1,2,2
144,Equipe_1,2,2
144,Equipe_1,2,2
144,Equipe_1,2,2
144,Equipe_1,2,2
144,Equipe_1,2,2
144,Equipe_1,2,2
144,Match Nul,2,2
144,Equipe_1,2,2
144,Equipe_1,2,2
144,Equipe_1,2,2
144,Equipe_1,1,2
144,Equipe_1,2,2
144,Equipe_1,1,2
144,Equipe_1,1,2

# CONFIG: P12_D3_MinMaxStrategie_VoronoiHeuristic_VS_AlphaBetaStrategie_VoronoiHeuristic
# Plateau: 12x12, Profondeur: 3
# Stratégies: MinMaxStrategie (VoronoiHeuristic) vs AlphaBetaStrategie (VoronoiHeuristic)
# Parties: 50
Nombre d'Equipes = 2
Joueurs Par Equipe = 1
Profondeur IA = 3
Nombre Parties = 50


TailleGrille,EquipeGagnante,TempsMoyen,NbMoyenTours
144,Equipe_2,142,7
144,Equipe_2,130,2
144,Match Nul,135,4
144,Match Nul,134,6
144,Match Nul,135,4
144,Equipe_1,139,7
144,Equipe_1,139,5
144,Match Nul,134,3
144,Equipe_2,7,3
144,Equipe_1,15,6
144,Equipe_1,18,7
144,Equipe_1,7,3
144,Equipe_2,4,2
144,Equipe_1,8,3
144,Match Nul,19,6
144,Match Nul,7,2
144,Equipe_1,24,8
144,Equipe_2,8,3
144,Match Nul,15,7
144,Equipe_1,11,6
144,Equipe_1,13,6
144,Equipe_1,1,1
144,Equipe_1,2,3
144,Equipe_1,30,9
144,Equipe_1,14,6
144,Equipe_1,13,7
144,Equipe_1,6,2
144,Equipe_1,4,4
144,Equipe_1,3,3
144,Equipe_1,0,1
144,Equipe_1,4,4
144,Equipe_1,4,5
144,Equipe_1,1,1
144,Equipe_1,16,9
144,Equipe_1,9,6
144,Equipe_1,12,12
144,Match Nul,31,9
144,Equipe_2,14,9
144,Equipe_1,9,7
144,Match Nul,32,13
144,Match Nul,9,5
144,Equipe_1,7,5
144,Equipe_2,10,9
144,Match Nul,17,10
144,Match Nul,22,10
144,Equipe_1,15,5
144,Equipe_2,2,2
144,Equipe_2,13,3
144,Equipe_2,5,4
144,Equipe_2,10,5

# CONFIG: P12_D3_MinMaxStrategie_FreeSpaceHeuristic_VS_MaxNStrategie_FreeSpaceHeuristic
# Plateau: 12x12, Profondeur: 3
# Stratégies: MinMaxStrategie (FreeSpaceHeuristic) vs MaxNStrategie (FreeSpaceHeuristic)
# Parties: 50
Nombre d'Equipes = 2
Joueurs Par Equipe = 1
Profondeur IA = 3
Nombre Parties = 50


TailleGrille,EquipeGagnante,TempsMoyen,NbMoyenTours
144,Match Nul,170,2
144,Match Nul,169,2
144,Match Nul,118,2
144,Match Nul,177,2
144,Match Nul,171,2
144,Match Nul,169,2
144,Match Nul,174,2
144,Match Nul,143,2
144,Match Nul,50,2
144,Match Nul,50,2
144,Match Nul,12,2
144,Match Nul,13,2
144,Match Nul,17,2
144,Match Nul,10,2
144,Match Nul,18,2
144,Match Nul,14,2
144,Match Nul,14,2
144,Match Nul,15,2
144,Match Nul,12,2
144,Match Nul,27,2
144,Match Nul,10,2
144,Match Nul,17,2
144,Match Nul,12,2
144,Match Nul,14,2
144,Match Nul,19,2
144,Match Nul,11,2
144,Match Nul,20,2
144,Match Nul,32,2
144,Match Nul,14,2
144,Match Nul,12,2
144,Match Nul,15,2
144,Match Nul,13,2
144,Match Nul,7,2
144,Match Nul,15,2
144,Match Nul,28,2
144,Match Nul,21,2
144,Match Nul,21,2
144,Match Nul,19,2
144,Match Nul,32,2
144,Match Nul,33,2
144,Match Nul,22,2
144,Match Nul,23,2
144,Match Nul,17,2
144,Match Nul,16,2
144,Match Nul,22,2
144,Match Nul,15,2
144,Match Nul,16,2
144,Match Nul,13,2
144,Match Nul,16,2
144,Match Nul,13,2

# CONFIG: P12_D3_MinMaxStrategie_FreeSpaceHeuristic_VS_MaxNStrategie_VoronoiHeuristic
# Plateau: 12x12, Profondeur: 3
# Stratégies: MinMaxStrategie (FreeSpaceHeuristic) vs MaxNStrategie (VoronoiHeuristic)
# Parties: 50
Nombre d'Equipes = 2
Joueurs Par Equipe = 1
Profondeur IA = 3
Nombre Parties = 50


TailleGrille,EquipeGagnante,TempsMoyen,NbMoyenTours
144,Equipe_2,359,2
144,Equipe_2,248,2
144,Equipe_2,456,2
144,Match Nul,489,2
144,Equipe_2,231,2
144,Equipe_2,288,2
144,Equipe_2,212,2
144,Equipe_2,360,2
144,Equipe_2,261,2
144,Equipe_2,375,2
144,Equipe_2,247,2
144,Equipe_2,302,2
144,Equipe_2,252,2
144,Equipe_2,259,2
144,Equipe_2,154,2
144,Match Nul,140,2
144,Equipe_2,120,2
144,Equipe_2,110,2
144,Equipe_2,26,2
144,Match Nul,11,2
144,Equipe_2,13,2
144,Equipe_2,21,2
144,Equipe_2,10,2
144,Equipe_2,14,2
144,Match Nul,7,2
144,Match Nul,20,2
144,Equipe_2,13,2
144,Match Nul,11,2
144,Equipe_2,11,2
144,Equipe_2,18,2
144,Match Nul,12,2
144,Equipe_2,14,2
144,Equipe_2,23,2
144,Equipe_2,20,2
144,Equipe_2,13,2
144,Equipe_1,6,1
144,Equipe_2,8,2
144,Match Nul,17,2
144,Equipe_2,10,2
144,Equipe_2,8,2
144,Match Nul,16,2
144,Match Nul,15,2
144,Equipe_2,16,2
144,Match Nul,9,2
144,Match Nul,18,2
144,Equipe_2,17,2
144,Match Nul,15,2
144,Equipe_2,12,2
144,Equipe_2,9,2
144,Match Nul,10,2

# CONFIG: P12_D3_MinMaxStrategie_VoronoiHeuristic_VS_MaxNStrategie_FreeSpaceHeuristic
# Plateau: 12x12, Profondeur: 3
# Stratégies: MinMaxStrategie (VoronoiHeuristic) vs MaxNStrategie (FreeSpaceHeuristic)
# Parties: 50
Nombre d'Equipes = 2
Joueurs Par Equipe = 1
Profondeur IA = 3
Nombre Parties = 50


TailleGrille,EquipeGagnante,TempsMoyen,NbMoyenTours
144,Equipe_1,190,2
144,Equipe_1,222,2
144,Equipe_1,243,2
144,Equipe_1,193,2
144,Equipe_1,251,2
144,Equipe_1,240,2
144,Equipe_1,241,2
144,Equipe_1,234,2
144,Equipe_1,79,2
144,Equipe_1,77,2
144,Equipe_1,40,2
144,Equipe_1,37,2
144,Equipe_1,45,2
144,Equipe_1,33,2
144,Equipe_1,29,2
144,Equipe_1,18,2
144,Equipe_1,20,2
144,Equipe_1,18,2
144,Equipe_1,46,2
144,Equipe_1,16,2
144,Equipe_1,41,2
144,Equipe_1,11,2
144,Equipe_1,43,2
144,Equipe_1,34,2
144,Equipe_1,33,2
144,Equipe_1,54,2
144,Equipe_1,25,2
144,Equipe_1,31,2
144,Equipe_1,31,2
144,Equipe_1,17,2
144,Match Nul,13,2
144,Match Nul,10,2
144,Equipe_1,10,2
144,Equipe_1,22,2
144,Equipe_1,21,2
144,Equipe_1,10,2
144,Equipe_1,10,2
144,Equipe_1,34,2
144,Equipe_1,33,2
144,Equipe_1,16,2
144,Equipe_1,21,2
144,Equipe_1,30,2
144,Equipe_1,14,1
144,Equipe_1,25,2
144,Equipe_1,21,2
144,Equipe_1,18,2
144,Equipe_1,12,2
144,Equipe_1,17,2
144,Equipe_1,14,2
144,Equipe_1,10,2

# CONFIG: P12_D3_MinMaxStrategie_VoronoiHeuristic_VS_MaxNStrategie_VoronoiHeuristic
# Plateau: 12x12, Profondeur: 3
# Stratégies: MinMaxStrategie (VoronoiHeuristic) vs MaxNStrategie (VoronoiHeuristic)
# Parties: 50
Nombre d'Equipes = 2
Joueurs Par Equipe = 1
Profondeur IA = 3
Nombre Parties = 50


TailleGrille,EquipeGagnante,TempsMoyen,NbMoyenTours
144,Equipe_1,255,2
144,Equipe_2,259,3
144,Equipe_1,280,4
144,Equipe_1,341,7
144,Match Nul,256,2
144,Equipe_1,254,2
144,Equipe_1,255,2
144,Equipe_1,264,2
144,Equipe_1,28,2
144,Equipe_1,12,2
144,Equipe_2,29,4
144,Equipe_1,20,3
144,Equipe_1,22,3
144,Equipe_1,40,4
144,Equipe_1,19,3
144,Match Nul,9,2
144,Equipe_2,53,5
144,Equipe_1,36,4
144,Equipe_1,24,3
144,Equipe_1,30,4
144,Equipe_1,27,2
144,Equipe_1,34,3
144,Equipe_1,33,3
144,Equipe_1,37,2
144,Equipe_1,37,4
144,Equipe_1,46,5
144,Equipe_2,18,3
144,Equipe_1,23,2
144,Equipe_1,21,2
144,Equipe_1,18,2
