# EXPÉRIENCES DUEL - ven. 27 mars 2026 11:27:48 CET
# Plateau: 10, Profondeurs: 3 6
# Stratégies: MinMaxStrategie AlphaBetaStrategie
# Heuristiques: FreeSpaceHeuristic VoronoiHeuristic
# Parties par config: 50


# CONFIG: P10_D3_MinMaxStrategie_FreeSpaceHeuristic_VS_AlphaBetaStrategie_FreeSpaceHeuristic
# Plateau: 10x10, Profondeur: 3
# Stratégies: MinMaxStrategie (FreeSpaceHeuristic) vs AlphaBetaStrategie (FreeSpaceHeuristic)
# Parties: 50
Nombre d'Equipes = 2
Joueurs Par Equipe = 1
Profondeur IA = 3
Nombre Parties = 50


TailleGrille,EquipeGagnante,TempsMs,NbTours
100,Equipe_1,1,2
100,Equipe_1,1,2
100,Equipe_1,1,2

# CONFIG: P10_D3_MinMaxStrategie_VoronoiHeuristic_VS_AlphaBetaStrategie_VoronoiHeuristic
# Plateau: 10x10, Profondeur: 3
# Stratégies: MinMaxStrategie (VoronoiHeuristic) vs AlphaBetaStrategie (VoronoiHeuristic)
# Parties: 50
Nombre d'Equipes = 2
Joueurs Par Equipe = 1
Profondeur IA = 3
Nombre Parties = 50


TailleGrille,EquipeGagnante,TempsMs,NbTours
100,Match Nul,215,5
100,Equipe_1,101,2
100,Equipe_1,215,6
100,Equipe_2,169,2
100,Match Nul,93,2
100,Equipe_1,215,5
100,Equipe_1,215,4
100,Equipe_1,203,3
100,Equipe_2,116,7
100,Equipe_2,79,3
100,Equipe_1,44,5
100,Equipe_1,37,5
100,Equipe_1,10,1
100,Match Nul,5,2
100,Equipe_1,7,2
100,Equipe_2,6,4
100,Equipe_2,13,5
100,Equipe_1,3,2
100,Equipe_1,15,11
100,Equipe_1,22,9
100,Equipe_2,11,8
100,Equipe_1,3,2
100,Match Nul,10,3
100,Equipe_2,6,3
100,Equipe_2,6,3
100,Equipe_1,8,5
100,Equipe_2,5,6
100,Equipe_2,0,2
100,Match Nul,3,3
100,Equipe_1,16,11
100,Match Nul,5,5
100,Equipe_1,1,3
100,Match Nul,12,8
100,Match Nul,9,6
100,Equipe_1,9,5
100,Match Nul,1,2
100,Equipe_1,1,2
100,Equipe_1,6,3
100,Equipe_1,7,3
100,Equipe_1,9,6
100,Equipe_2,5,3
100,Equipe_1,0,1
100,Equipe_2,4,4
100,Match Nul,1,2
100,Equipe_1,4,4
100,Equipe_2,1,2
100,Match Nul,3,3
100,Equipe_1,9,7
100,Equipe_2,1,2
100,Equipe_2,3,3

# CONFIG: P10_D3_AlphaBetaStrategie_FreeSpaceHeuristic_VS_MinMaxStrategie_FreeSpaceHeuristic
# Plateau: 10x10, Profondeur: 3
# Stratégies: AlphaBetaStrategie (FreeSpaceHeuristic) vs MinMaxStrategie (FreeSpaceHeuristic)
# Parties: 50
Nombre d'Equipes = 2
Joueurs Par Equipe = 1
Profondeur IA = 3
Nombre Parties = 50


TailleGrille,EquipeGagnante,TempsMs,NbTours
100,Match Nul,40,2
100,Match Nul,102,2
100,Match Nul,41,2
100,Match Nul,85,2
100,Match Nul,51,2
100,Match Nul,73,2
100,Match Nul,47,2
100,Match Nul,42,2
100,Match Nul,39,2
100,Equipe_1,20,2
100,Match Nul,35,2
100,Match Nul,51,2
100,Match Nul,15,2
100,Match Nul,36,2
100,Match Nul,36,2
100,Match Nul,31,2
100,Match Nul,22,2
100,Match Nul,19,2
100,Match Nul,19,2
100,Match Nul,7,2
100,Match Nul,3,2
100,Match Nul,4,2
100,Match Nul,3,2
100,Match Nul,3,2
100,Match Nul,4,2
100,Match Nul,13,2
100,Match Nul,3,2
100,Match Nul,2,2
100,Match Nul,3,2
100,Match Nul,3,2
100,Match Nul,3,2
100,Match Nul,2,2
100,Match Nul,4,2
100,Match Nul,7,2
100,Match Nul,3,2
100,Match Nul,4,2
100,Match Nul,3,2
100,Match Nul,7,2
100,Match Nul,8,2
100,Match Nul,1,2
100,Match Nul,1,2
100,Match Nul,1,2
100,Match Nul,2,2
100,Match Nul,1,2
100,Match Nul,0,2
100,Match Nul,1,2
100,Match Nul,1,2
100,Match Nul,1,2
100,Match Nul,2,2
100,Match Nul,1,2

# CONFIG: P10_D3_AlphaBetaStrategie_FreeSpaceHeuristic_VS_MinMaxStrategie_VoronoiHeuristic
# Plateau: 10x10, Profondeur: 3
# Stratégies: AlphaBetaStrategie (FreeSpaceHeuristic) vs MinMaxStrategie (VoronoiHeuristic)
# Parties: 50
Nombre d'Equipes = 2
Joueurs Par Equipe = 1
Profondeur IA = 3
Nombre Parties = 50


TailleGrille,EquipeGagnante,TempsMs,NbTours
100,Equipe_2,73,2
100,Equipe_2,70,2
100,Equipe_1,80,1
100,Equipe_2,58,2
100,Equipe_2,44,2
100,Equipe_2,41,2
100,Equipe_2,39,2
100,Equipe_2,40,2
100,Equipe_2,67,2
100,Equipe_2,82,2
100,Equipe_2,70,2
100,Equipe_2,53,2
100,Equipe_2,77,2
100,Equipe_2,102,2
100,Equipe_2,83,2
100,Equipe_2,166,2
100,Equipe_2,46,2
100,Equipe_2,44,2
100,Equipe_1,71,1
100,Match Nul,34,2
100,Equipe_2,53,2
100,Equipe_2,87,2
100,Equipe_2,41,2
100,Match Nul,65,2
100,Equipe_2,49,2
100,Equipe_2,77,2
100,Equipe_2,61,2
100,Equipe_2,69,2
100,Match Nul,57,2
100,Equipe_2,78,2
100,Match Nul,47,2
100,Equipe_2,39,2
100,Equipe_2,96,2
100,Equipe_2,147,2
100,Equipe_2,57,2
100,Equipe_2,74,2
100,Equipe_2,74,2
100,Equipe_2,65,2
100,Equipe_2,75,2
100,Equipe_2,62,2
100,Equipe_2,40,2
100,Equipe_2,72,2
100,Equipe_2,61,2
100,Equipe_2,37,2
100,Equipe_2,56,2
100,Equipe_2,37,2
100,Match Nul,39,2
100,Equipe_2,35,2
100,Equipe_2,26,2
100,Equipe_2,14,2

# CONFIG: P10_D3_AlphaBetaStrategie_VoronoiHeuristic_VS_MinMaxStrategie_FreeSpaceHeuristic
# Plateau: 10x10, Profondeur: 3
# Stratégies: AlphaBetaStrategie (VoronoiHeuristic) vs MinMaxStrategie (FreeSpaceHeuristic)
# Parties: 50
Nombre d'Equipes = 2
Joueurs Par Equipe = 1
Profondeur IA = 3
Nombre Parties = 50


TailleGrille,EquipeGagnante,TempsMs,NbTours
100,Equipe_1,46,2
100,Equipe_1,66,2
100,Equipe_1,67,2
100,Equipe_1,73,2
100,Equipe_1,77,2
100,Equipe_1,106,2
100,Equipe_1,47,2
100,Equipe_1,75,2
100,Equipe_1,57,2
100,Equipe_1,56,2
100,Match Nul,23,2
100,Equipe_1,30,2
100,Equipe_1,70,2
100,Equipe_1,27,2
100,Equipe_1,29,2
100,Equipe_1,62,2
100,Equipe_1,47,2
100,Equipe_1,19,2
100,Equipe_1,76,2
100,Equipe_1,74,2
100,Equipe_1,92,2
100,Equipe_1,41,2
100,Equipe_1,46,2
100,Equipe_1,65,2
100,Equipe_1,29,2
100,Equipe_1,52,2
100,Equipe_1,65,2
100,Equipe_1,79,2
100,Match Nul,27,2
100,Equipe_1,51,2
100,Equipe_1,57,2
100,Equipe_1,40,2
100,Equipe_1,36,2
100,Equipe_1,39,2
100,Equipe_1,32,2
100,Equipe_1,24,2
100,Equipe_1,16,2
100,Equipe_1,12,2
100,Equipe_1,11,2
100,Equipe_1,11,2
100,Equipe_1,9,2
100,Equipe_1,6,2
100,Equipe_1,4,2
100,Equipe_1,5,2
100,Equipe_1,1,2
100,Equipe_1,2,2
100,Equipe_1,1,2
100,Equipe_1,2,2
100,Equipe_1,2,2
100,Equipe_1,1,2

# CONFIG: P10_D3_AlphaBetaStrategie_VoronoiHeuristic_VS_MinMaxStrategie_VoronoiHeuristic
# Plateau: 10x10, Profondeur: 3
# Stratégies: AlphaBetaStrategie (VoronoiHeuristic) vs MinMaxStrategie (VoronoiHeuristic)
# Parties: 50
Nombre d'Equipes = 2
Joueurs Par Equipe = 1
Profondeur IA = 3
Nombre Parties = 50


TailleGrille,EquipeGagnante,TempsMs,NbTours
100,Match Nul,62,2
100,Equipe_1,262,6
100,Equipe_1,144,3
100,Match Nul,119,2
100,Equipe_1,137,2
100,Equipe_1,282,9
100,Match Nul,280,9
100,Match Nul,287,10
100,Match Nul,213,7
100,Equipe_1,155,4
100,Equipe_2,142,7
100,Equipe_1,136,4
100,Match Nul,20,6
100,Equipe_1,5,3
100,Match Nul,4,2
100,Match Nul,8,7
100,Match Nul,2,2
100,Equipe_2,15,7
100,Match Nul,13,10
100,Equipe_1,5,6
100,Equipe_2,12,7
100,Equipe_1,1,1
100,Match Nul,9,6
100,Equipe_2,4,4
100,Equipe_1,8,5
100,Equipe_1,6,2
100,Equipe_1,7,4
100,Equipe_2,8,5
100,Match Nul,6,5
100,Equipe_1,1,1
100,Match Nul,7,6
100,Match Nul,6,5
100,Equipe_2,7,5
100,Equipe_1,0,1
100,Match Nul,1,2
100,Match Nul,5,5
100,Equipe_1,1,1
100,Equipe_1,3,3
100,Equipe_1,7,3
100,Equipe_1,5,3
100,Equipe_2,6,6
100,Equipe_1,3,3
100,Equipe_2,11,10
100,Equipe_1,6,4
100,Equipe_1,2,2
100,Equipe_1,7,6
100,Equipe_2,3,3
100,Equipe_1,4,3
100,Equipe_1,8,8
100,Equipe_1,3,2

# CONFIG: P10_D6_MinMaxStrategie_FreeSpaceHeuristic_VS_AlphaBetaStrategie_FreeSpaceHeuristic
# Plateau: 10x10, Profondeur: 6
# Stratégies: MinMaxStrategie (FreeSpaceHeuristic) vs AlphaBetaStrategie (FreeSpaceHeuristic)
# Parties: 50
Nombre d'Equipes = 2
Joueurs Par Equipe = 1
Profondeur IA = 6
Nombre Parties = 50


TailleGrille,EquipeGagnante,TempsMs,NbTours
100,Match Nul,167,2
100,Match Nul,168,2
100,Equipe_2,127,2
100,Match Nul,150,2
100,Match Nul,152,2
100,Match Nul,152,2
100,Match Nul,133,2
100,Match Nul,164,2
100,Equipe_2,39,2
100,Match Nul,79,2
100,Match Nul,26,2
100,Match Nul,32,2
100,Match Nul,54,2
100,Match Nul,64,2
100,Match Nul,56,2
100,Match Nul,35,2
100,Equipe_2,67,2
100,Match Nul,18,2
100,Equipe_2,12,2
100,Match Nul,28,2
100,Equipe_2,31,2
100,Match Nul,20,2
100,Match Nul,45,2
100,Match Nul,20,2
100,Match Nul,26,2
100,Match Nul,8,2
100,Equipe_2,10,2
100,Match Nul,14,2
100,Match Nul,16,2
100,Equipe_2,5,2
100,Equipe_2,12,2
100,Match Nul,34,2
100,Match Nul,10,2
100,Match Nul,50,2
100,Match Nul,13,2
100,Match Nul,21,2
100,Match Nul,21,2
100,Match Nul,23,2
100,Match Nul,26,2
100,Match Nul,50,2
100,Match Nul,30,2
100,Match Nul,27,2
100,Match Nul,43,2
100,Equipe_2,11,2
100,Equipe_2,13,2
100,Match Nul,20,2
100,Match Nul,22,2
100,Match Nul,22,2
100,Equipe_2,37,2
100,Match Nul,34,2

# CONFIG: P10_D6_MinMaxStrategie_FreeSpaceHeuristic_VS_AlphaBetaStrategie_VoronoiHeuristic
# Plateau: 10x10, Profondeur: 6
# Stratégies: MinMaxStrategie (FreeSpaceHeuristic) vs AlphaBetaStrategie (VoronoiHeuristic)
# Parties: 50
Nombre d'Equipes = 2
Joueurs Par Equipe = 1
Profondeur IA = 6
Nombre Parties = 50


TailleGrille,EquipeGagnante,TempsMs,NbTours
100,Equipe_2,270,2
100,Equipe_2,266,2
100,Equipe_2,196,2
100,Equipe_2,254,2
100,Equipe_2,252,2
100,Equipe_2,265,2
100,Equipe_2,263,2
100,Equipe_2,267,2
100,Equipe_2,65,2
100,Equipe_2,76,2
100,Equipe_2,21,2
100,Equipe_2,41,2
100,Equipe_2,77,2
100,Equipe_2,13,2
100,Equipe_2,34,2
100,Equipe_2,24,2
100,Equipe_2,10,2
100,Equipe_2,24,2
100,Equipe_2,47,2
100,Equipe_2,40,2
100,Equipe_2,54,2
100,Equipe_1,5,1
100,Equipe_2,40,2
100,Equipe_2,36,2
100,Equipe_2,58,2
100,Equipe_2,19,2
100,Equipe_1,10,1
100,Equipe_2,33,2
100,Equipe_2,25,2
100,Equipe_2,15,2
100,Equipe_2,8,2
100,Equipe_1,6,1
100,Equipe_2,17,2
100,Equipe_2,14,2
100,Equipe_1,5,1
100,Equipe_2,44,2
100,Equipe_2,14,2
100,Equipe_2,12,2
100,Equipe_2,35,2
100,Equipe_2,17,2
100,Equipe_2,4,2
100,Equipe_2,35,2
100,Equipe_2,46,2
100,Equipe_2,32,2
100,Match Nul,45,2
100,Equipe_2,28,2
100,Equipe_2,18,2
100,Match Nul,28,2
100,Equipe_2,17,2
100,Equipe_2,25,2

# CONFIG: P10_D6_MinMaxStrategie_VoronoiHeuristic_VS_AlphaBetaStrategie_FreeSpaceHeuristic
# Plateau: 10x10, Profondeur: 6
# Stratégies: MinMaxStrategie (VoronoiHeuristic) vs AlphaBetaStrategie (FreeSpaceHeuristic)
# Parties: 50
Nombre d'Equipes = 2
Joueurs Par Equipe = 1
Profondeur IA = 6
Nombre Parties = 50


TailleGrille,EquipeGagnante,TempsMs,NbTours
100,Equipe_1,256,2
100,Match Nul,256,2
100,Equipe_1,256,2
100,Equipe_1,260,2
100,Equipe_1,239,3
100,Equipe_1,256,2
100,Equipe_1,251,3
100,Equipe_2,280,4
100,Equipe_1,42,2
100,Match Nul,11,3
100,Equipe_1,11,2
100,Equipe_1,8,2
100,Equipe_1,16,2
100,Equipe_1,16,1
100,Equipe_1,37,2
100,Equipe_1,14,2
100,Equipe_1,44,4
100,Equipe_1,50,2
100,Equipe_1,47,2
100,Equipe_1,29,2
100,Equipe_1,27,2
100,Equipe_1,25,2
100,Equipe_1,33,2
100,Equipe_1,47,2
100,Equipe_1,12,2
100,Equipe_1,17,2
100,Equipe_2,11,2
100,Equipe_1,9,2
100,Equipe_1,16,2
100,Equipe_1,17,2
100,Equipe_1,14,2
100,Equipe_1,50,2
100,Equipe_1,11,2
100,Equipe_1,14,2
100,Match Nul,26,3
100,Equipe_1,17,2
100,Equipe_1,19,2
100,Equipe_1,31,2
100,Equipe_1,13,2
100,Equipe_1,15,2
100,Equipe_1,29,2
100,Equipe_1,23,2
100,Equipe_1,42,2
100,Equipe_1,32,2
100,Equipe_1,23,2
100,Equipe_1,26,2
100,Equipe_1,19,2
100,Match Nul,59,5
100,Equipe_1,21,2
100,Equipe_1,19,2

# CONFIG: P10_D6_MinMaxStrategie_VoronoiHeuristic_VS_AlphaBetaStrategie_VoronoiHeuristic
# Plateau: 10x10, Profondeur: 6
# Stratégies: MinMaxStrategie (VoronoiHeuristic) vs AlphaBetaStrategie (VoronoiHeuristic)
# Parties: 50
Nombre d'Equipes = 2
Joueurs Par Equipe = 1
Profondeur IA = 6
Nombre Parties = 50


TailleGrille,EquipeGagnante,TempsMs,NbTours
100,Equipe_1,332,9
100,Equipe_1,377,9
100,Match Nul,349,7
100,Match Nul,315,6
100,Match Nul,358,6
100,Equipe_1,298,6
100,Equipe_1,346,7
100,Match Nul,433,7
100,Match Nul,20,3
100,Equipe_1,61,4
100,Match Nul,91,5
100,Match Nul,64,4
100,Equipe_2,30,3
100,Equipe_1,139,9
100,Equipe_1,234,9
100,Equipe_1,23,2
100,Match Nul,55,3
100,Equipe_2,61,5
100,Equipe_1,9,1
100,Equipe_2,49,4
100,Equipe_1,25,2
100,Match Nul,49,6
100,Match Nul,125,11
100,Match Nul,54,5
100,Equipe_2,122,5
100,Equipe_2,89,9
100,Equipe_1,3,1
100,Equipe_1,3,1
100,Equipe_2,28,3
100,Equipe_2,52,6
100,Match Nul,106,8
100,Equipe_1,27,3
100,Match Nul,77,6
100,Equipe_2,38,5
100,Match Nul,62,5
100,Equipe_2,37,3
100,Match Nul,29,3
100,Equipe_1,73,5
100,Equipe_1,28,3
100,Equipe_2,69,5
100,Equipe_2,51,5
100,Equipe_1,87,7
100,Equipe_2,45,5
100,Equipe_2,21,3
100,Equipe_2,51,6
100,Match Nul,80,7
100,Equipe_2,38,3
100,Equipe_1,17,2
100,Match Nul,27,2
100,Equipe_2,8,2

# CONFIG: P10_D6_AlphaBetaStrategie_FreeSpaceHeuristic_VS_MinMaxStrategie_FreeSpaceHeuristic
# Plateau: 10x10, Profondeur: 6
# Stratégies: AlphaBetaStrategie (FreeSpaceHeuristic) vs MinMaxStrategie (FreeSpaceHeuristic)
# Parties: 50
Nombre d'Equipes = 2
Joueurs Par Equipe = 1
Profondeur IA = 6
Nombre Parties = 50


TailleGrille,EquipeGagnante,TempsMs,NbTours
100,Match Nul,130,2
100,Match Nul,117,2
100,Match Nul,112,2
100,Match Nul,115,2
100,Match Nul,121,2
100,Match Nul,115,2
100,Match Nul,124,2
100,Match Nul,102,2
100,Match Nul,22,2
100,Match Nul,44,2
100,Match Nul,18,2
100,Match Nul,40,2
100,Match Nul,36,2
100,Match Nul,32,2
100,Match Nul,31,2
100,Match Nul,26,2
100,Match Nul,36,2
100,Match Nul,23,2
100,Match Nul,9,2
100,Equipe_1,9,2
100,Match Nul,50,2
100,Match Nul,12,2
100,Match Nul,34,2
100,Equipe_1,21,2
100,Match Nul,17,2
100,Match Nul,18,2
100,Match Nul,23,2
100,Match Nul,44,2
100,Match Nul,16,2
100,Match Nul,16,2
100,Match Nul,9,2
100,Equipe_1,33,2
100,Match Nul,35,2
100,Match Nul,24,2
100,Match Nul,58,2
100,Match Nul,28,2
100,Match Nul,57,2
100,Match Nul,42,2
100,Match Nul,37,2
100,Match Nul,29,2
100,Match Nul,24,2
100,Match Nul,33,2
100,Equipe_1,21,2
100,Equipe_1,11,2
100,Match Nul,17,2
100,Match Nul,23,2
100,Match Nul,10,2
100,Match Nul,10,2
100,Equipe_1,16,2
100,Match Nul,13,2

# CONFIG: P10_D6_AlphaBetaStrategie_FreeSpaceHeuristic_VS_MinMaxStrategie_VoronoiHeuristic
# Plateau: 10x10, Profondeur: 6
# Stratégies: AlphaBetaStrategie (FreeSpaceHeuristic) vs MinMaxStrategie (VoronoiHeuristic)
# Parties: 50
Nombre d'Equipes = 2
Joueurs Par Equipe = 1
Profondeur IA = 6
Nombre Parties = 50


TailleGrille,EquipeGagnante,TempsMs,NbTours
100,Equipe_2,216,2
100,Equipe_2,210,2
100,Equipe_2,225,2
100,Equipe_2,217,2
100,Equipe_2,243,4
100,Equipe_2,216,2
100,Equipe_2,217,2
100,Equipe_2,213,2
100,Equipe_2,26,2
100,Match Nul,39,3
100,Equipe_2,30,3
100,Equipe_2,29,2
100,Equipe_2,24,2
100,Equipe_2,31,2
100,Equipe_2,22,2
100,Equipe_2,24,2
100,Equipe_2,134,5
100,Equipe_2,15,2
100,Equipe_2,37,2
100,Match Nul,30,2
100,Equipe_2,10,2
100,Equipe_2,12,2
100,Equipe_2,13,2
100,Equipe_2,30,2
100,Equipe_2,27,2
100,Equipe_2,26,2
100,Equipe_2,42,2
100,Equipe_2,27,2
100,Equipe_2,35,2
100,Equipe_2,26,2
100,Equipe_2,18,2
100,Equipe_2,68,5
100,Equipe_2,23,2
100,Equipe_2,14,2
100,Equipe_2,33,2
100,Equipe_2,23,3
100,Equipe_2,18,2
100,Equipe_2,15,2
100,Equipe_2,14,2
100,Equipe_2,19,2
100,Match Nul,12,2
100,Equipe_2,22,2
100,Equipe_2,14,2
100,Equipe_2,15,2
100,Equipe_2,16,2
100,Equipe_2,38,3
100,Equipe_2,10,2
100,Equipe_2,22,2
100,Match Nul,15,2
100,Equipe_2,19,2

# CONFIG: P10_D6_AlphaBetaStrategie_VoronoiHeuristic_VS_MinMaxStrategie_FreeSpaceHeuristic
# Plateau: 10x10, Profondeur: 6
# Stratégies: AlphaBetaStrategie (VoronoiHeuristic) vs MinMaxStrategie (FreeSpaceHeuristic)
# Parties: 50
Nombre d'Equipes = 2
Joueurs Par Equipe = 1
Profondeur IA = 6
Nombre Parties = 50


TailleGrille,EquipeGagnante,TempsMs,NbTours
100,Equipe_1,285,2
100,Equipe_1,304,2
100,Equipe_1,295,2
100,Equipe_1,192,2
100,Equipe_1,295,2
100,Equipe_1,310,2
100,Equipe_1,300,2
100,Equipe_1,292,2
100,Equipe_1,111,2
100,Equipe_1,50,2
100,Equipe_1,8,1
100,Equipe_1,38,2
100,Equipe_1,27,2
100,Equipe_1,24,2
100,Equipe_1,25,2
100,Equipe_1,39,2
100,Equipe_1,39,2
100,Equipe_1,44,2
100,Equipe_1,28,2
100,Equipe_1,13,2
100,Equipe_1,16,2
100,Equipe_1,36,2
100,Equipe_1,79,2
100,Equipe_1,17,2
100,Equipe_1,27,2
100,Equipe_1,22,2
100,Equipe_1,19,2
100,Equipe_1,13,2
100,Equipe_1,15,2
100,Equipe_1,49,2
100,Equipe_1,8,2
100,Equipe_1,59,2
100,Equipe_1,31,2
100,Equipe_1,75,2
100,Equipe_1,58,2
100,Equipe_1,56,2
100,Equipe_1,32,2
100,Equipe_1,21,2
100,Equipe_1,22,1
100,Equipe_1,24,2
100,Equipe_1,27,2
100,Equipe_1,25,2
100,Equipe_1,19,2
100,Equipe_1,24,2
100,Equipe_1,21,2
100,Equipe_1,29,2
100,Equipe_1,11,2
100,Equipe_1,18,2
100,Equipe_1,9,2
100,Equipe_1,16,2

# CONFIG: P10_D6_AlphaBetaStrategie_VoronoiHeuristic_VS_MinMaxStrategie_VoronoiHeuristic
# Plateau: 10x10, Profondeur: 6
# Stratégies: AlphaBetaStrategie (VoronoiHeuristic) vs MinMaxStrategie (VoronoiHeuristic)
# Parties: 50
Nombre d'Equipes = 2
Joueurs Par Equipe = 1
Profondeur IA = 6
Nombre Parties = 50


TailleGrille,EquipeGagnante,TempsMs,NbTours
100,Equipe_1,209,3
100,Equipe_1,348,7
100,Equipe_2,355,7
100,Equipe_1,218,4
100,Match Nul,187,2
100,Equipe_1,213,3
100,Equipe_1,208,1
100,Equipe_2,234,5
100,Equipe_1,87,4
100,Match Nul,79,3
100,Match Nul,79,6
100,Equipe_1,63,7
100,Equipe_2,130,8
100,Match Nul,159,6
100,Equipe_2,67,5
100,Equipe_2,41,5
100,Equipe_1,19,2
100,Equipe_1,19,3
100,Equipe_1,84,5
100,Equipe_1,89,6
100,Equipe_1,141,9
100,Equipe_1,34,3
100,Equipe_1,44,3
100,Equipe_1,37,3
100,Equipe_1,31,3
100,Match Nul,64,5
100,Equipe_1,31,3
100,Equipe_2,36,5
100,Equipe_1,35,3
100,Match Nul,11,2
