# EXPÉRIENCES DUEL - ven. 27 mars 2026 11:29:23 CET
# Plateau: 10, Profondeurs: 3 6
# Stratégies: MinMaxStrategie AlphaBetaStrategie
# Heuristiques: FreeSpaceHeuristic VoronoiHeuristic
# Parties par config: 50


# CONFIG: P10_D3_MinMaxStrategie_FreeSpaceHeuristic_VS_AlphaBetaStrategie_FreeSpaceHeuristic
# Plateau: 10x10, Profondeur: 3
# Stratégies: MinMaxStrategie (FreeSpaceHeuristic) vs AlphaBetaStrategie (FreeSpaceHeuristic)
# Parties: 50
Nombre d'Equipes = 2
Joueurs Par Equipe = 1
Profondeur IA = 3
Nombre Parties = 50


TailleGrille,EquipeGagnante,TempsMs,NbTours
100,Equipe_2,4,2
100,Equipe_2,3,2
100,Equipe_2,3,2
100,Equipe_2,3,2
100,Equipe_2,2,2
100,Equipe_2,1,2
100,Equipe_2,2,2
100,Equipe_2,1,2
100,Equipe_2,2,2
100,Equipe_2,2,2
100,Equipe_2,2,2

# CONFIG: P10_D3_AlphaBetaStrategie_VoronoiHeuristic_VS_MinMaxStrategie_FreeSpaceHeuristic
# Plateau: 10x10, Profondeur: 3
# Stratégies: AlphaBetaStrategie (VoronoiHeuristic) vs MinMaxStrategie (FreeSpaceHeuristic)
# Parties: 50
Nombre d'Equipes = 2
Joueurs Par Equipe = 1
Profondeur IA = 3
Nombre Parties = 50


TailleGrille,EquipeGagnante,TempsMs,NbTours
100,Equipe_1,44,2
100,Equipe_1,37,2
100,Equipe_1,134,2
100,Equipe_1,52,2
100,Equipe_1,43,2
100,Equipe_1,102,2
100,Equipe_1,42,2
100,Equipe_1,37,2
100,Equipe_1,41,2
100,Equipe_1,58,2
100,Equipe_1,44,2
100,Equipe_1,55,2
100,Equipe_1,65,2
100,Equipe_1,47,2
100,Equipe_1,44,2
100,Equipe_1,42,2
100,Equipe_1,59,2
100,Equipe_1,62,2
100,Equipe_1,37,2
100,Equipe_1,55,2
100,Equipe_1,90,2
100,Equipe_1,66,2
100,Equipe_1,30,2
100,Equipe_1,75,2
100,Equipe_1,70,2
100,Equipe_1,32,2
100,Equipe_1,52,2
100,Equipe_1,41,2
100,Equipe_1,43,2
100,Equipe_1,21,2
100,Equipe_1,19,2
100,Equipe_1,11,2
100,Equipe_1,11,2
100,Equipe_1,7,2
100,Equipe_1,4,2
100,Equipe_1,7,2
100,Equipe_1,7,2
100,Equipe_1,2,2
100,Equipe_1,1,2
100,Equipe_1,0,1
100,Equipe_1,1,2
100,Equipe_1,2,2
100,Equipe_1,1,2
100,Equipe_1,1,2
100,Equipe_1,2,2
100,Equipe_1,2,2
100,Equipe_1,1,2
100,Equipe_1,1,2
100,Equipe_1,1,2
100,Equipe_1,1,2

# CONFIG: P10_D3_AlphaBetaStrategie_VoronoiHeuristic_VS_MinMaxStrategie_VoronoiHeuristic
# Plateau: 10x10, Profondeur: 3
# Stratégies: AlphaBetaStrategie (VoronoiHeuristic) vs MinMaxStrategie (VoronoiHeuristic)
# Parties: 50
Nombre d'Equipes = 2
Joueurs Par Equipe = 1
Profondeur IA = 3
Nombre Parties = 50


TailleGrille,EquipeGagnante,TempsMs,NbTours
100,Equipe_2,210,7
100,Match Nul,206,4
100,Equipe_1,204,4
100,Equipe_2,204,5
100,Equipe_1,212,6
100,Equipe_1,127,2
100,Equipe_1,103,2
100,Equipe_1,100,2
100,Match Nul,102,3
100,Equipe_1,101,3
100,Equipe_1,82,6
100,Equipe_1,7,3
100,Equipe_2,3,3
100,Equipe_1,16,5
100,Equipe_1,3,3
100,Equipe_2,9,5
100,Equipe_1,8,5
100,Match Nul,22,7
100,Equipe_1,8,5
100,Match Nul,10,6
100,Equipe_1,7,4
100,Equipe_1,4,2
100,Equipe_2,14,7
100,Equipe_1,5,5
100,Equipe_1,12,8
100,Equipe_1,12,6
100,Equipe_1,8,7
100,Equipe_1,2,2
100,Equipe_1,4,6
100,Equipe_1,4,4
100,Match Nul,2,2
100,Match Nul,12,5
100,Equipe_1,13,5
100,Equipe_1,1,1
100,Match Nul,9,5
100,Equipe_1,4,3
100,Equipe_2,7,6
100,Equipe_2,8,7
100,Equipe_1,1,2
100,Equipe_1,1,1
100,Equipe_1,2,3
100,Equipe_1,2,2
100,Equipe_1,5,5
100,Equipe_2,5,5
100,Equipe_2,4,4
100,Equipe_1,2,2
100,Equipe_2,7,7
100,Equipe_1,2,3
100,Equipe_1,7,6
100,Equipe_2,10,10

# CONFIG: P10_D6_MinMaxStrategie_FreeSpaceHeuristic_VS_AlphaBetaStrategie_FreeSpaceHeuristic
# Plateau: 10x10, Profondeur: 6
# Stratégies: MinMaxStrategie (FreeSpaceHeuristic) vs AlphaBetaStrategie (FreeSpaceHeuristic)
# Parties: 50
Nombre d'Equipes = 2
Joueurs Par Equipe = 1
Profondeur IA = 6
Nombre Parties = 50


TailleGrille,EquipeGagnante,TempsMs,NbTours
100,Match Nul,96,2
100,Match Nul,105,2
100,Match Nul,94,2
100,Equipe_2,107,2
100,Match Nul,102,2
100,Match Nul,106,2
100,Match Nul,107,2
100,Match Nul,104,2
100,Match Nul,13,2
100,Match Nul,15,2
100,Match Nul,45,2
100,Match Nul,68,2
100,Match Nul,53,2
100,Match Nul,9,2
100,Match Nul,23,2
100,Match Nul,66,2
100,Equipe_2,63,2
100,Match Nul,31,2
100,Match Nul,16,2
100,Match Nul,21,2
100,Match Nul,45,2
100,Match Nul,43,2
100,Match Nul,34,2
100,Match Nul,56,2
100,Match Nul,30,2
100,Match Nul,25,2
100,Match Nul,23,2
100,Match Nul,25,2
100,Match Nul,12,2
100,Match Nul,18,2
100,Match Nul,17,2
100,Match Nul,16,2
100,Match Nul,27,2
100,Match Nul,23,2
100,Match Nul,25,2
100,Match Nul,56,2
100,Match Nul,26,2
100,Equipe_2,57,2
100,Match Nul,32,2
100,Match Nul,36,2
100,Match Nul,23,2
100,Match Nul,43,2
100,Equipe_2,33,2
100,Match Nul,35,2
100,Match Nul,29,2
100,Match Nul,17,2
100,Match Nul,24,2
100,Match Nul,13,2
100,Match Nul,20,2
100,Match Nul,10,2

# CONFIG: P10_D6_MinMaxStrategie_FreeSpaceHeuristic_VS_AlphaBetaStrategie_VoronoiHeuristic
# Plateau: 10x10, Profondeur: 6
# Stratégies: MinMaxStrategie (FreeSpaceHeuristic) vs AlphaBetaStrategie (VoronoiHeuristic)
# Parties: 50
Nombre d'Equipes = 2
Joueurs Par Equipe = 1
Profondeur IA = 6
Nombre Parties = 50


TailleGrille,EquipeGagnante,TempsMs,NbTours
100,Equipe_2,282,2
100,Equipe_2,257,2
100,Equipe_2,276,2
100,Equipe_2,280,2
100,Equipe_2,277,2
100,Equipe_2,292,2
100,Equipe_2,274,2
100,Equipe_2,158,2
100,Equipe_2,115,2
100,Equipe_2,14,2
100,Equipe_2,63,2
100,Equipe_2,30,2
100,Equipe_2,19,2
100,Equipe_2,67,2
100,Equipe_2,46,2
100,Equipe_2,6,2
100,Equipe_2,32,2
100,Equipe_2,24,2
100,Equipe_2,33,2
100,Equipe_2,31,2
100,Equipe_2,23,2
100,Equipe_2,20,2
100,Equipe_2,23,2
100,Equipe_2,29,2
100,Equipe_2,19,2
100,Equipe_2,30,2
100,Equipe_2,23,2
100,Equipe_2,33,2
100,Match Nul,20,2
100,Equipe_2,13,2
100,Equipe_2,66,2
100,Equipe_2,13,2
100,Equipe_2,22,2
100,Equipe_1,11,1
100,Match Nul,78,2
100,Equipe_2,21,2
100,Equipe_2,47,2
100,Equipe_2,24,2
100,Equipe_2,28,2
100,Equipe_2,39,2
100,Equipe_2,61,2
100,Equipe_2,25,2
100,Equipe_2,12,2
100,Equipe_2,19,2
100,Equipe_2,33,2
100,Equipe_2,31,2
100,Equipe_2,29,2
100,Equipe_2,31,2
100,Equipe_2,39,2
100,Equipe_2,11,2

# CONFIG: P10_D6_MinMaxStrategie_VoronoiHeuristic_VS_AlphaBetaStrategie_FreeSpaceHeuristic
# Plateau: 10x10, Profondeur: 6
# Stratégies: MinMaxStrategie (VoronoiHeuristic) vs AlphaBetaStrategie (FreeSpaceHeuristic)
# Parties: 50
Nombre d'Equipes = 2
Joueurs Par Equipe = 1
Profondeur IA = 6
Nombre Parties = 50


TailleGrille,EquipeGagnante,TempsMs,NbTours
100,Equipe_1,238,2
100,Equipe_1,236,2
100,Equipe_1,240,2
100,Equipe_1,250,2
100,Equipe_1,250,2
100,Equipe_1,256,2
100,Equipe_1,241,2
100,Equipe_1,240,2
100,Equipe_1,29,2
100,Equipe_1,16,2
100,Equipe_1,37,2
100,Equipe_1,48,2
100,Equipe_1,20,2
100,Equipe_1,14,2
100,Equipe_1,54,2
100,Equipe_1,23,3
100,Equipe_2,36,3
100,Equipe_1,111,5
100,Equipe_1,29,2
100,Equipe_1,37,2
100,Equipe_1,39,2
100,Match Nul,27,2
100,Equipe_1,51,2
100,Equipe_1,26,2
100,Equipe_2,49,3
100,Equipe_1,47,2
100,Equipe_1,31,2
100,Equipe_1,39,2
100,Equipe_1,42,3
100,Equipe_1,46,2
100,Equipe_1,29,2
100,Equipe_1,18,2
100,Equipe_1,9,2
100,Equipe_1,9,2
100,Equipe_1,18,2
100,Equipe_1,38,2
100,Equipe_1,46,2
100,Equipe_1,16,2
100,Equipe_1,27,2
100,Match Nul,16,2
100,Equipe_1,27,2
100,Equipe_1,11,2
100,Equipe_1,20,2
100,Equipe_1,11,2
100,Equipe_1,18,2
100,Equipe_1,21,2
100,Equipe_1,6,2
100,Equipe_1,17,2
100,Equipe_1,15,2
100,Equipe_1,21,2

# CONFIG: P10_D6_MinMaxStrategie_VoronoiHeuristic_VS_AlphaBetaStrategie_VoronoiHeuristic
# Plateau: 10x10, Profondeur: 6
# Stratégies: MinMaxStrategie (VoronoiHeuristic) vs AlphaBetaStrategie (VoronoiHeuristic)
# Parties: 50
Nombre d'Equipes = 2
Joueurs Par Equipe = 1
Profondeur IA = 6
Nombre Parties = 50


TailleGrille,EquipeGagnante,TempsMs,NbTours
100,Match Nul,260,6
100,Equipe_2,216,3
100,Equipe_1,331,7
100,Equipe_2,272,5
100,Match Nul,290,6
100,Match Nul,222,5
100,Equipe_1,195,2
100,Equipe_1,419,7
100,Equipe_1,88,6
100,Equipe_1,78,6
100,Equipe_2,55,4
100,Equipe_2,33,2
100,Match Nul,123,6
100,Match Nul,115,7
100,Equipe_2,119,7
100,Equipe_1,70,4
100,Equipe_2,163,7
100,Equipe_2,33,3
100,Equipe_1,19,3
100,Equipe_1,57,3
100,Equipe_1,164,7
100,Equipe_2,30,3
100,Match Nul,97,6
100,Match Nul,16,2
100,Match Nul,139,9
100,Match Nul,94,7
100,Equipe_2,81,8
100,Equipe_1,25,5
100,Equipe_1,20,1
100,Equipe_2,128,9
100,Equipe_2,139,9
100,Equipe_1,40,3
100,Match Nul,27,3
100,Equipe_2,13,3
100,Equipe_1,66,6
100,Equipe_2,22,3
100,Equipe_1,108,6
100,Match Nul,120,6
100,Match Nul,15,2
100,Equipe_2,23,3
100,Equipe_2,32,4
100,Equipe_1,50,5
100,Match Nul,117,9
100,Equipe_2,96,8
100,Match Nul,48,4
100,Match Nul,12,2
100,Equipe_1,28,2
100,Equipe_1,85,6
100,Match Nul,63,6
100,Equipe_2,6,2

# CONFIG: P10_D6_AlphaBetaStrategie_FreeSpaceHeuristic_VS_MinMaxStrategie_FreeSpaceHeuristic
# Plateau: 10x10, Profondeur: 6
# Stratégies: AlphaBetaStrategie (FreeSpaceHeuristic) vs MinMaxStrategie (FreeSpaceHeuristic)
# Parties: 50
Nombre d'Equipes = 2
Joueurs Par Equipe = 1
Profondeur IA = 6
Nombre Parties = 50


TailleGrille,EquipeGagnante,TempsMs,NbTours
100,Equipe_1,184,2
100,Match Nul,171,2
100,Match Nul,152,2
100,Match Nul,155,2
100,Match Nul,183,2
100,Match Nul,160,2
100,Match Nul,147,2
100,Match Nul,170,2
100,Match Nul,57,2
100,Match Nul,16,2
100,Match Nul,29,2
100,Equipe_1,22,2
100,Match Nul,45,2
100,Match Nul,45,2
100,Match Nul,9,2
100,Match Nul,40,2
100,Match Nul,59,2
100,Match Nul,29,2
100,Match Nul,39,2
100,Match Nul,66,2
100,Match Nul,36,2
100,Match Nul,43,2
100,Match Nul,34,2
100,Match Nul,24,2
100,Match Nul,7,2
100,Match Nul,24,2
100,Equipe_1,12,2
100,Match Nul,22,2
100,Match Nul,7,2
100,Match Nul,48,2
100,Equipe_1,8,1
100,Match Nul,15,2
100,Match Nul,9,2
100,Match Nul,39,2
100,Equipe_1,12,2
100,Equipe_1,5,2
100,Match Nul,73,2
100,Equipe_1,36,2
100,Match Nul,16,2
100,Equipe_1,31,2
100,Match Nul,22,2
100,Match Nul,33,2
100,Match Nul,54,2
100,Match Nul,33,2
100,Equipe_1,47,2
100,Match Nul,32,2
100,Match Nul,35,2
100,Equipe_1,22,2
100,Match Nul,23,2
100,Match Nul,17,2

# CONFIG: P10_D6_AlphaBetaStrategie_FreeSpaceHeuristic_VS_MinMaxStrategie_VoronoiHeuristic
# Plateau: 10x10, Profondeur: 6
# Stratégies: AlphaBetaStrategie (FreeSpaceHeuristic) vs MinMaxStrategie (VoronoiHeuristic)
# Parties: 50
Nombre d'Equipes = 2
Joueurs Par Equipe = 1
Profondeur IA = 6
Nombre Parties = 50


TailleGrille,EquipeGagnante,TempsMs,NbTours
100,Equipe_2,216,2
100,Equipe_2,201,2
100,Equipe_2,206,2
100,Equipe_2,213,2
100,Equipe_2,222,2
100,Equipe_2,222,2
100,Equipe_2,200,2
100,Equipe_2,216,2
100,Equipe_2,13,2
100,Equipe_2,24,2
100,Equipe_2,26,2
100,Equipe_2,48,2
100,Equipe_2,45,2
100,Equipe_2,28,2
100,Equipe_2,32,2
100,Equipe_2,5,2
100,Equipe_2,16,2
100,Equipe_2,10,2
100,Equipe_2,24,2
100,Equipe_2,48,2
100,Equipe_2,29,2
100,Equipe_1,12,1
100,Equipe_2,48,2
100,Match Nul,50,3
100,Equipe_2,34,2
100,Equipe_2,26,2
100,Match Nul,19,2
100,Equipe_2,21,2
100,Equipe_2,26,2
100,Equipe_2,25,3
100,Equipe_2,23,2
100,Equipe_2,40,3
100,Equipe_2,23,2
100,Equipe_2,16,2
100,Equipe_2,16,2
100,Equipe_2,26,2
100,Match Nul,12,2
100,Equipe_2,22,2
100,Equipe_2,18,2
100,Equipe_1,14,2
100,Equipe_1,21,3
100,Equipe_1,12,2
100,Equipe_2,23,2
100,Equipe_2,31,3
100,Equipe_2,15,2
100,Equipe_2,17,2
100,Equipe_2,11,2
100,Equipe_2,17,2
100,Match Nul,18,2
100,Equipe_2,11,2

# CONFIG: P10_D6_AlphaBetaStrategie_VoronoiHeuristic_VS_MinMaxStrategie_FreeSpaceHeuristic
# Plateau: 10x10, Profondeur: 6
# Stratégies: AlphaBetaStrategie (VoronoiHeuristic) vs MinMaxStrategie (FreeSpaceHeuristic)
# Parties: 50
Nombre d'Equipes = 2
Joueurs Par Equipe = 1
Profondeur IA = 6
Nombre Parties = 50


TailleGrille,EquipeGagnante,TempsMs,NbTours
100,Match Nul,256,2
100,Match Nul,266,2
100,Equipe_1,255,2
100,Equipe_1,244,2
100,Equipe_1,266,2
100,Equipe_1,270,2
100,Equipe_1,264,2
100,Equipe_1,248,2
100,Equipe_1,30,2
100,Equipe_1,9,2
100,Equipe_1,54,2
100,Equipe_1,13,2
100,Equipe_1,64,2
100,Equipe_1,45,2
100,Equipe_1,59,2
100,Equipe_1,21,2
100,Equipe_1,45,2
100,Equipe_1,30,2
100,Equipe_1,22,2
100,Equipe_1,24,2
100,Equipe_1,44,2
100,Match Nul,12,2
100,Equipe_1,16,2
100,Equipe_1,19,2
100,Equipe_1,13,2
100,Equipe_1,25,2
100,Equipe_1,6,1
100,Equipe_1,15,2
100,Equipe_1,15,2
100,Equipe_1,27,2
100,Equipe_1,41,2
100,Equipe_1,33,2
100,Equipe_1,86,2
100,Equipe_1,81,2
100,Equipe_1,82,2
100,Equipe_1,52,2
100,Equipe_1,14,2
100,Equipe_1,29,2
100,Equipe_1,57,2
100,Match Nul,62,2
100,Equipe_1,25,2
100,Equipe_1,26,2
100,Equipe_1,42,2
100,Equipe_1,28,2
100,Equipe_1,20,2
100,Equipe_1,21,2
100,Equipe_1,23,2
100,Equipe_1,18,2
100,Equipe_1,15,2
100,Equipe_1,10,2

# CONFIG: P10_D6_AlphaBetaStrategie_VoronoiHeuristic_VS_MinMaxStrategie_VoronoiHeuristic
# Plateau: 10x10, Profondeur: 6
# Stratégies: AlphaBetaStrategie (VoronoiHeuristic) vs MinMaxStrategie (VoronoiHeuristic)
# Parties: 50
Nombre d'Equipes = 2
Joueurs Par Equipe = 1
Profondeur IA = 6
Nombre Parties = 50


TailleGrille,EquipeGagnante,TempsMs,NbTours
100,Equipe_1,341,8
100,Equipe_2,277,5
100,Equipe_1,233,1
100,Equipe_1,258,3
100,Equipe_1,231,1
100,Match Nul,338,6
100,Match Nul,366,7
100,Equipe_2,248,2
100,Equipe_2,26,4
100,Equipe_1,15,2
100,Equipe_1,97,7
100,Equipe_1,22,2
100,Match Nul,199,9
100,Equipe_1,151,6
100,Match Nul,89,5
100,Equipe_1,115,5
100,Equipe_1,22,3
100,Equipe_1,24,2
100,Equipe_1,75,5
100,Equipe_1,105,6
100,Equipe_1,102,5
100,Equipe_1,75,5
100,Equipe_2,135,8
100,Equipe_1,131,6
100,Equipe_2,57,5
100,Equipe_1,19,2
100,Equipe_1,13,2
100,Match Nul,95,6
100,Match Nul,26,3
