# EXPÉRIENCES DUEL - sam. 21 mars 2026 23:22:29 CET
# Plateau: 12 15, Profondeurs: 3 4
# Stratégies: MinMaxStrategie AlphaBetaStrategie MaxNStrategie ParanoidStrategie
# Heuristiques: FreeSpaceHeuristic VoronoiHeuristic
# Parties par config: 50


# CONFIG: P12_D3_MinMaxStrategie_FreeSpaceHeuristic_VS_AlphaBetaStrategie_FreeSpaceHeuristic
# Plateau: 12x12, Profondeur: 3
# Stratégies: MinMaxStrategie (FreeSpaceHeuristic) vs AlphaBetaStrategie (FreeSpaceHeuristic)
# Parties: 50
Nombre d'Equipes = 2
Joueurs Par Equipe = 1
Profondeur IA = 3
Nombre Parties = 50


TailleGrille,EquipeGagnante,TempsMoyen,NbMoyenTours
144,Match Nul,66,2
144,Match Nul,79,2
144,Match Nul,69,2
144,Match Nul,60,2
144,Match Nul,65,2
144,Match Nul,90,2
144,Match Nul,54,2
144,Match Nul,49,2
144,Match Nul,83,2
144,Match Nul,56,2
144,Match Nul,75,2
144,Match Nul,55,2
144,Match Nul,51,2
144,Match Nul,67,2
144,Match Nul,58,2
144,Match Nul,57,2
144,Match Nul,51,2
144,Match Nul,61,2
144,Match Nul,50,2
144,Match Nul,33,2
144,Match Nul,64,2
144,Match Nul,44,2
144,Match Nul,34,2
144,Match Nul,56,2
144,Match Nul,36,2
144,Match Nul,36,2
144,Match Nul,31,2
144,Match Nul,29,2
144,Match Nul,25,2
144,Match Nul,20,2
144,Match Nul,2,2
144,Match Nul,2,2
144,Match Nul,2,2
144,Match Nul,3,2
144,Match Nul,4,2
144,Match Nul,7,2
144,Match Nul,4,2
144,Match Nul,4,2
144,Match Nul,13,2
144,Match Nul,5,2
144,Match Nul,10,2
144,Match Nul,3,2
144,Match Nul,4,2
144,Match Nul,11,2
144,Match Nul,7,2
144,Match Nul,7,2
144,Match Nul,5,2
144,Match Nul,6,2
144,Match Nul,8,2
144,Match Nul,3,2

# CONFIG: P12_D3_MinMaxStrategie_FreeSpaceHeuristic_VS_AlphaBetaStrategie_VoronoiHeuristic
# Plateau: 12x12, Profondeur: 3
# Stratégies: MinMaxStrategie (FreeSpaceHeuristic) vs AlphaBetaStrategie (VoronoiHeuristic)
# Parties: 50
Nombre d'Equipes = 2
Joueurs Par Equipe = 1
Profondeur IA = 3
Nombre Parties = 50


TailleGrille,EquipeGagnante,TempsMoyen,NbMoyenTours
144,Equipe_2,52,2
144,Match Nul,62,2
144,Match Nul,50,2
144,Match Nul,46,2
144,Match Nul,57,2
144,Match Nul,62,2
144,Match Nul,59,2
144,Equipe_2,35,2
144,Match Nul,47,2
144,Equipe_2,40,2
144,Equipe_2,43,2
144,Equipe_2,50,2
144,Equipe_2,70,2
144,Equipe_2,61,2
144,Match Nul,32,2
144,Equipe_2,47,2
144,Match Nul,32,2
144,Equipe_2,32,2
144,Equipe_2,27,2
144,Match Nul,24,2
144,Equipe_2,18,2
144,Equipe_2,24,2
144,Equipe_2,19,2
144,Equipe_2,25,2
144,Match Nul,22,2
144,Equipe_2,24,2
144,Equipe_2,19,2
144,Equipe_2,28,2
144,Equipe_2,29,2
144,Equipe_2,30,2
144,Equipe_2,20,2
144,Equipe_2,25,2
144,Equipe_2,22,2
144,Equipe_2,18,2
144,Match Nul,15,2
144,Equipe_2,14,2
144,Equipe_2,19,2
144,Equipe_2,16,2
144,Equipe_2,14,2
144,Match Nul,20,2
144,Equipe_2,26,2
144,Match Nul,24,2
144,Match Nul,18,2
144,Match Nul,14,2
144,Equipe_2,15,2
144,Equipe_2,14,2
144,Match Nul,14,2
144,Equipe_2,9,2
144,Equipe_2,7,2
144,Equipe_2,4,2

# CONFIG: P12_D3_MinMaxStrategie_VoronoiHeuristic_VS_AlphaBetaStrategie_FreeSpaceHeuristic
# Plateau: 12x12, Profondeur: 3
# Stratégies: MinMaxStrategie (VoronoiHeuristic) vs AlphaBetaStrategie (FreeSpaceHeuristic)
# Parties: 50
Nombre d'Equipes = 2
Joueurs Par Equipe = 1
Profondeur IA = 3
Nombre Parties = 50


TailleGrille,EquipeGagnante,TempsMoyen,NbMoyenTours
144,Equipe_1,51,2
144,Equipe_1,42,2
144,Equipe_1,46,2
144,Equipe_1,76,2
144,Equipe_1,42,2
144,Equipe_1,25,2
144,Equipe_1,45,2
144,Equipe_1,30,2
144,Equipe_1,39,2
144,Equipe_1,34,2
144,Equipe_1,30,2
144,Equipe_1,32,2
144,Equipe_1,37,2
144,Equipe_1,36,2
