# EXPÉRIENCES DUEL - ven. 20 mars 2026 20:02:30 CET
# Plateau: 12 15, Profondeurs: 3 4
# Stratégies: MinMaxStrategie AlphaBetaStrategie MaxNStrategie ParanoidStrategie
# Heuristiques: FreeSpaceHeuristic VoronoiHeuristic
# Parties par config: 50


# CONFIG: P12_D3_MinMaxStrategie_FreeSpaceHeuristic_VS_AlphaBetaStrategie_FreeSpaceHeuristic
# Plateau: 12x12, Profondeur: 3
# Stratégies: MinMaxStrategie (FreeSpaceHeuristic) vs AlphaBetaStrategie (FreeSpaceHeuristic)
# Parties: 50
Nombre d'Equipes = 2
Joueurs Par Equipe = 1
Profondeur IA = 3
Nombre Parties = 50


TailleGrille,EquipeGagnante,TempsMoyen,NbMoyenTours
144,Match Nul,38,2
144,Match Nul,46,2
144,Match Nul,32,2
144,Match Nul,42,2
144,Match Nul,44,2
144,Match Nul,46,2
144,Match Nul,46,2
144,Match Nul,42,2
144,Match Nul,34,2
144,Match Nul,45,2
144,Match Nul,47,2
144,Match Nul,25,2
144,Match Nul,39,2
144,Match Nul,32,2
144,Match Nul,31,2
144,Match Nul,29,2
144,Match Nul,22,2
144,Match Nul,13,2
144,Match Nul,13,2
144,Match Nul,13,2
144,Match Nul,16,2
144,Match Nul,10,2
144,Match Nul,6,2
144,Match Nul,5,2
144,Match Nul,6,2
144,Equipe_1,3,1
144,Match Nul,11,2
144,Match Nul,5,2
144,Match Nul,3,2
144,Match Nul,5,2
144,Match Nul,3,2
144,Match Nul,3,2
144,Match Nul,5,2
144,Equipe_1,2,1
144,Match Nul,3,2
144,Match Nul,5,2
144,Match Nul,4,2
144,Match Nul,5,2
144,Match Nul,3,2
144,Match Nul,5,2
144,Match Nul,3,2
144,Match Nul,6,2
144,Match Nul,9,2
144,Match Nul,4,2
144,Match Nul,5,2
144,Match Nul,7,2
144,Match Nul,5,2
144,Match Nul,5,2
144,Match Nul,6,2
144,Match Nul,3,2

# CONFIG: P12_D3_MinMaxStrategie_FreeSpaceHeuristic_VS_AlphaBetaStrategie_VoronoiHeuristic
# Plateau: 12x12, Profondeur: 3
# Stratégies: MinMaxStrategie (FreeSpaceHeuristic) vs AlphaBetaStrategie (VoronoiHeuristic)
# Parties: 50
Nombre d'Equipes = 2
Joueurs Par Equipe = 1
Profondeur IA = 3
Nombre Parties = 50


TailleGrille,EquipeGagnante,TempsMoyen,NbMoyenTours
144,Equipe_2,65,2
144,Match Nul,54,2
144,Equipe_2,39,2
144,Match Nul,25,2
144,Match Nul,79,2
144,Equipe_2,51,2
144,Match Nul,78,2
144,Match Nul,29,2
144,Match Nul,29,2
144,Match Nul,28,2
144,Equipe_2,28,2
144,Equipe_2,32,2
144,Equipe_2,23,2
144,Equipe_2,15,2
144,Equipe_2,39,2
144,Equipe_2,21,2
144,Equipe_2,44,2
144,Equipe_2,43,2
144,Match Nul,22,2
